1	0.02157
2	0.01659
3	0.00937
4	0.00907
5	0.00825
6	0.00691
7	0.00618
8	0.00557
9	0.00551
10	0.00532
11	0.00525
12	0.00506
13	0.00468
14	0.00463
15	0.00424
16	0.00389
17	0.00383
18	0.00380
19	0.00366
20	0.00366
21	0.00364
22	0.00329
23	0.00313
24	0.00305
25	0.00297
26	0.00292
27	0.00289
28	0.00287
29	0.00278
30	0.00278
31	0.00267
32	0.00250
33	0.00245
34	0.00241
35	0.00231
36	0.00227
37	0.00226
38	0.00221
39	0.00220
40	0.00216
41	0.00216
42	0.00209
43	0.00197
44	0.00195
45	0.00193
46	0.00192
47	0.00191
48	0.00190
49	0.00189
50	0.00188
51	0.00181
52	0.00179
53	0.00179
54	0.00177
55	0.00177
56	0.00176
57	0.00172
58	0.00172
59	0.00167
60	0.00166
61	0.00165
62	0.00164
63	0.00162
64	0.00157
65	0.00156
66	0.00156
67	0.00156
68	0.00153
69	0.00153
70	0.00151
71	0.00150
72	0.00149
73	0.00147
74	0.00146
75	0.00141
76	0.00140
77	0.00140
78	0.00140
79	0.00138
80	0.00137
81	0.00136
82	0.00135
83	0.00134
84	0.00134
85	0.00132
86	0.00129
87	0.00129
88	0.00127
89	0.00125
90	0.00125
91	0.00124
92	0.00123
93	0.00122
94	0.00121
95	0.00120
96	0.00120
97	0.00117
98	0.00116
99	0.00115
100	0.00115
101	0.00115
102	0.00115
103	0.00114
104	0.00110
105	0.00109
106	0.00109
107	0.00108
108	0.00107
109	0.00106
110	0.00103
111	0.00103
112	0.00102
113	0.00101
114	0.00101
115	0.00100
116	0.00099
117	0.00099
118	0.00098
119	0.00098
120	0.00097
121	0.00097
122	0.00096
123	0.00096
124	0.00095
125	0.00095
126	0.00095
127	0.00094
128	0.00093
129	0.00093
130	0.00092
131	0.00091
132	0.00091
133	0.00090
134	0.00090
135	0.00090
136	0.00087
137	0.00087
138	0.00086
139	0.00083
140	0.00082
141	0.00082
142	0.00081
143	0.00081
144	0.00081
145	0.00080
146	0.00080
147	0.00079
148	0.00079
149	0.00078
150	0.00078
151	0.00078
152	0.00077
153	0.00077
154	0.00077
155	0.00077
156	0.00077
157	0.00077
158	0.00076
159	0.00076
160	0.00076
161	0.00076
162	0.00074
163	0.00074
164	0.00073
165	0.00073
166	0.00073
167	0.00073
168	0.00073
169	0.00072
170	0.00072
171	0.00072
172	0.00071
173	0.00071
174	0.00071
175	0.00070
176	0.00069
177	0.00069
178	0.00068
179	0.00067
180	0.00067
181	0.00067
182	0.00067
183	0.00067
184	0.00066
185	0.00066
186	0.00066
187	0.00066
188	0.00066
189	0.00065
190	0.00065
191	0.00064
192	0.00064
193	0.00064
194	0.00063
195	0.00063
196	0.00063
197	0.00063
198	0.00062
199	0.00062
200	0.00062
201	0.00062
202	0.00062
203	0.00062
204	0.00062
205	0.00061
206	0.00061
207	0.00061
208	0.00061
209	0.00060
210	0.00060
211	0.00060
212	0.00060
213	0.00060
214	0.00059
215	0.00059
216	0.00059
217	0.00059
218	0.00058
219	0.00058
220	0.00058
221	0.00057
222	0.00057
223	0.00057
224	0.00057
225	0.00056
226	0.00056
227	0.00056
228	0.00056
229	0.00056
230	0.00056
231	0.00055
232	0.00054
233	0.00054
234	0.00054
235	0.00054
236	0.00054
237	0.00054
238	0.00054
239	0.00054
240	0.00054
241	0.00053
242	0.00053
243	0.00053
244	0.00053
245	0.00052
246	0.00052
247	0.00052
248	0.00052
249	0.00052
250	0.00051
251	0.00051
252	0.00051
253	0.00051
254	0.00051
255	0.00051
256	0.00050
257	0.00050
258	0.00050
259	0.00050
260	0.00050
261	0.00050
262	0.00050
263	0.00049
264	0.00049
265	0.00049
266	0.00049
267	0.00049
268	0.00049
269	0.00049
270	0.00049
271	0.00048
272	0.00048
273	0.00048
274	0.00048
275	0.00048
276	0.00048
277	0.00048
278	0.00048
279	0.00047
280	0.00047
281	0.00047
282	0.00047
283	0.00047
284	0.00047
285	0.00047
286	0.00047
287	0.00046
288	0.00046
289	0.00046
290	0.00046
291	0.00046
292	0.00046
293	0.00046
294	0.00046
295	0.00046
296	0.00046
297	0.00045
298	0.00045
299	0.00045
300	0.00045
301	0.00045
302	0.00045
303	0.00045
304	0.00044
305	0.00044
306	0.00044
307	0.00044
308	0.00044
309	0.00044
310	0.00044
311	0.00044
312	0.00043
313	0.00043
314	0.00043
315	0.00043
316	0.00043
317	0.00043
318	0.00043
319	0.00043
320	0.00043
321	0.00042
322	0.00042
323	0.00042
324	0.00042
325	0.00042
326	0.00042
327	0.00042
328	0.00042
329	0.00041
330	0.00041
331	0.00041
332	0.00041
