311	0.00303
312	0.00301
313	0.00301
314	0.00300
315	0.00299
316	0.00296
317	0.00295
318	0.00295
319	0.00294
320	0.00294
321	0.00293
322	0.00293
323	0.00291
324	0.00291
325	0.00290
326	0.00290
327	0.00289
328	0.00289
329	0.00289
330	0.00288
331	0.00287
332	0.00286
333	0.00285
334	0.00285
335	0.00285
336	0.00284
337	0.00283
338	0.00282
339	0.00282
340	0.00282
341	0.00280
342	0.00279
343	0.00279
344	0.00278
345	0.00278
346	0.00278
347	0.00277
348	0.00277
349	0.00275
350	0.00275
351	0.00273
352	0.00273
353	0.00272
354	0.00272
355	0.00271
356	0.00270
357	0.00270
358	0.00268
359	0.00266
360	0.00266
361	0.00265
362	0.00264
363	0.00262
364	0.00262
365	0.00261
366	0.00260
367	0.00260
368	0.00260
369	0.00259
370	0.00259
371	0.00259
372	0.00259
373	0.00258
374	0.00258
375	0.00258
376	0.00258
377	0.00257
378	0.00257
379	0.00256
380	0.00256
381	0.00255
382	0.00255
383	0.00254
384	0.00254
385	0.00254
386	0.00253
387	0.00251
388	0.00251
389	0.00250
390	0.00250
391	0.00248
392	0.00248
393	0.00247
394	0.00245
395	0.00245
396	0.00244
397	0.00243
398	0.00243
399	0.00243
400	0.00242
401	0.00241
402	0.00240
403	0.00240
404	0.00238
405	0.00238
406	0.00237
407	0.00236
408	0.00236
409	0.00236
410	0.00235
411	0.00233
412	0.00233
413	0.00232
414	0.00232
415	0.00232
416	0.00231
417	0.00231
418	0.00231
419	0.00230
420	0.00229
421	0.00229
422	0.00229
423	0.00229
424	0.00228
425	0.00228
426	0.00228
427	0.00228
428	0.00228
429	0.00227
430	0.00227
431	0.00226
432	0.00226
433	0.00225
434	0.00224
435	0.00224
436	0.00223
437	0.00222
438	0.00221
439	0.00221
440	0.00221
441	0.00220
442	0.00220
443	0.00219
444	0.00219
445	0.00218
446	0.00218
447	0.00217
448	0.00216
449	0.00216
450	0.00216
451	0.00216
452	0.00214
453	0.00214
454	0.00214
455	0.00214
456	0.00213
457	0.00213
458	0.00213
459	0.00213
460	0.00212
461	0.00212
462	0.00212
463	0.00210
464	0.00210
465	0.00210
466	0.00210
467	0.00210
468	0.00209
469	0.00208
470	0.00208
471	0.00208
472	0.00207
473	0.00207
474	0.00207
475	0.00207
476	0.00206
477	0.00206
478	0.00205
479	0.00205
480	0.00205
481	0.00204
482	0.00204
483	0.00203
484	0.00202
485	0.00201
486	0.00200
487	0.00200
488	0.00200
489	0.00200
490	0.00199
491	0.00198
492	0.00198
493	0.00197
494	0.00197
495	0.00197
496	0.00197
497	0.00197
498	0.00197
499	0.00197
500	0.00196
501	0.00195
502	0.00195
503	0.00195
504	0.00195
505	0.00195
506	0.00194
507	0.00194
508	0.00194
509	0.00194
510	0.00193
511	0.00193
512	0.00193
513	0.00192
514	0.00191
515	0.00191
516	0.00190
517	0.00190
518	0.00190
519	0.00190
520	0.00189
521	0.00189
522	0.00189
523	0.00188
524	0.00188
525	0.00188
526	0.00187
527	0.00186
528	0.00186
529	0.00186
530	0.00185
531	0.00184
532	0.00183
533	0.00183
534	0.00183
535	0.00181
536	0.00181
537	0.00181
538	0.00180
539	0.00179
540	0.00179
541	0.00179
542	0.00179
543	0.00179
544	0.00179
545	0.00179
546	0.00179
547	0.00178
548	0.00178
549	0.00178
550	0.00178
551	0.00178
552	0.00177
553	0.00176
554	0.00176
555	0.00176
556	0.00176
557	0.00176
558	0.00175
559	0.00175
560	0.00175
561	0.00174
562	0.00173
563	0.00173
564	0.00172
565	0.00172
566	0.00172
567	0.00172
568	0.00171
569	0.00171
570	0.00170
571	0.00169
572	0.00169
573	0.00169
574	0.00169
575	0.00168
576	0.00168
577	0.00167
578	0.00167
579	0.00167
580	0.00166
581	0.00165
582	0.00165
583	0.00164
584	0.00164
585	0.00164
586	0.00164
587	0.00164
588	0.00163
589	0.00163
590	0.00163
591	0.00163
592	0.00163
593	0.00162
594	0.00162
595	0.00162
596	0.00161
597	0.00160
598	0.00160
599	0.00159
600	0.00159
601	0.00159
602	0.00159
603	0.00158
604	0.00157
605	0.00157
606	0.00156
607	0.00156
608	0.00156
609	0.00156
610	0.00156
611	0.00156
612	0.00155
613	0.00155
614	0.00154
615	0.00154
616	0.00154
617	0.00153
618	0.00153
619	0.00153
620	0.00153
621	0.00152
622	0.00151
623	0.00151
624	0.00151
625	0.00150
626	0.00150
627	0.00150
628	0.00149
629	0.00149
630	0.00148
631	0.00148
632	0.00148
633	0.00147
634	0.00147
635	0.00147
636	0.00147
637	0.00147
638	0.00146
639	0.00146
640	0.00146
641	0.00146
642	0.00145
643	0.00145
644	0.00145
645	0.00145
646	0.00145
647	0.00144
648	0.00144
649	0.00144
650	0.00143
651	0.00143
652	0.00143
653	0.00142
654	0.00142
655	0.00141
656	0.00141
657	0.00141
658	0.00141
659	0.00141
660	0.00140
661	0.00140
662	0.00140
663	0.00140
664	0.00140
665	0.00140
666	0.00140
667	0.00140
668	0.00139
669	0.00139
670	0.00139
671	0.00139
672	0.00139
673	0.00138
674	0.00138
675	0.00138
676	0.00138
677	0.00138
678	0.00138
679	0.00138
680	0.00138
681	0.00137
682	0.00137
683	0.00137
684	0.00137
685	0.00136
686	0.00136
687	0.00136
688	0.00135
689	0.00135
690	0.00135
691	0.00135
692	0.00135
693	0.00135
694	0.00134
695	0.00134
696	0.00134
697	0.00133
698	0.00133
699	0.00133
700	0.00133
701	0.00133
702	0.00133
703	0.00133
704	0.00132
705	0.00132
706	0.00132
707	0.00131
708	0.00131
709	0.00131
710	0.00131
711	0.00130
712	0.00130
713	0.00130
714	0.00130
715	0.00129
716	0.00129
717	0.00129
718	0.00129
719	0.00129
720	0.00128
721	0.00128
722	0.00128
723	0.00128
724	0.00128
725	0.00128
726	0.00127
727	0.00127
728	0.00127
729	0.00127
730	0.00127
731	0.00127
732	0.00127
733	0.00126
734	0.00126
735	0.00126
736	0.00125
737	0.00125
738	0.00125
739	0.00125
740	0.00125
741	0.00125
742	0.00124
743	0.00124
744	0.00124
745	0.00124
746	0.00124
747	0.00124
748	0.00124
749	0.00124
750	0.00123
751	0.00123
752	0.00123
753	0.00123
754	0.00123
755	0.00122
756	0.00122
757	0.00122
758	0.00121
759	0.00121
760	0.00121
761	0.00121
762	0.00121
763	0.00121
764	0.00121
765	0.00121
766	0.00120
767	0.00120
768	0.00120
769	0.00120
770	0.00120
771	0.00120
772	0.00120
773	0.00120
774	0.00120
775	0.00120
776	0.00120
777	0.00120
778	0.00120
779	0.00119
780	0.00119
781	0.00119
782	0.00118
783	0.00118
784	0.00118
785	0.00118
786	0.00118
787	0.00118
788	0.00118
789	0.00118
790	0.00118
791	0.00118
792	0.00118
793	0.00117
794	0.00117
795	0.00117
796	0.00117
797	0.00117
798	0.00117
799	0.00117
800	0.00117
801	0.00117
802	0.00117
803	0.00116
804	0.00116
805	0.00116
806	0.00116
807	0.00116
808	0.00116
809	0.00116
810	0.00115
811	0.00115
812	0.00115
813	0.00115
814	0.00115
815	0.00115
816	0.00114
817	0.00114
818	0.00114
819	0.00114
820	0.00114
821	0.00114
822	0.00113
823	0.00113
824	0.00113
825	0.00112
826	0.00112
827	0.00112
828	0.00112
829	0.00112
830	0.00112
831	0.00112
832	0.00111
833	0.00111
834	0.00111
835	0.00111
836	0.00111
837	0.00110
838	0.00110
839	0.00110
840	0.00110
841	0.00110
842	0.00110
843	0.00110
844	0.00110
845	0.00109
846	0.00109
847	0.00109
848	0.00109
849	0.00109
850	0.00109
851	0.00109
852	0.00109
853	0.00109
854	0.00109
855	0.00109
856	0.00108
857	0.00108
858	0.00108
859	0.00108
860	0.00107
861	0.00107
862	0.00107
863	0.00107
864	0.00107
865	0.00107
866	0.00107
867	0.00107
868	0.00107
869	0.00106
870	0.00106
871	0.00106
872	0.00106
873	0.00106
874	0.00105
875	0.00105
876	0.00105
877	0.00105
878	0.00105
879	0.00105
880	0.00105
881	0.00105
882	0.00104
883	0.00104
884	0.00104
885	0.00104
886	0.00104
887	0.00104
888	0.00104
889	0.00104
890	0.00104
891	0.00103
892	0.00103
893	0.00103
894	0.00103
895	0.00103
896	0.00103
897	0.00102
898	0.00102
899	0.00102
900	0.00102
901	0.00102
902	0.00102
903	0.00102
904	0.00102
905	0.00101
906	0.00101
907	0.00101
908	0.00101
909	0.00101
910	0.00101
911	0.00101
912	0.00101
913	0.00101
914	0.00100
915	0.00100
916	0.00100
917	0.00100
918	0.00100
919	0.00100
920	0.00100
921	0.00099
922	0.00099
923	0.00099
924	0.00099
925	0.00099
926	0.00098
927	0.00098
928	0.00098
929	0.00098
930	0.00098
931	0.00098
932	0.00098
933	0.00098
934	0.00098
935	0.00098
936	0.00097
937	0.00097
938	0.00097
939	0.00097
940	0.00097
941	0.00097
942	0.00096
943	0.00096
944	0.00096
945	0.00096
946	0.00096
947	0.00096
948	0.00096
949	0.00095
950	0.00095
951	0.00095
952	0.00095
953	0.00095
954	0.00095
955	0.00095
956	0.00095
957	0.00095
958	0.00095
959	0.00095
960	0.00095
961	0.00094
962	0.00094
963	0.00094
964	0.00094
965	0.00094
966	0.00093
967	0.00093
968	0.00093
969	0.00093
970	0.00093
971	0.00093
972	0.00093
973	0.00093
974	0.00093
975	0.00093
976	0.00092
977	0.00092
978	0.00092
979	0.00092
980	0.00092
981	0.00092
982	0.00092
983	0.00092
984	0.00091
985	0.00091
986	0.00091
987	0.00091
988	0.00091
989	0.00091
990	0.00091
991	0.00091
992	0.00091
993	0.00091
994	0.00091
995	0.00091
996	0.00090
997	0.00090
998	0.00090
999	0.00090
1000	0.00090
1001	0.00090
1002	0.00090
1003	0.00090
1004	0.00090
1005	0.00090
1006	0.00090
1007	0.00090
1008	0.00089
1009	0.00089
1010	0.00089
1011	0.00089
1012	0.00089
1013	0.00089
1014	0.00089
1015	0.00088
1016	0.00088
1017	0.00088
1018	0.00088
1019	0.00088
1020	0.00088
1021	0.00088
1022	0.00088
1023	0.00088
1024	0.00088
1025	0.00088
1026	0.00088
1027	0.00088
1028	0.00088
1029	0.00088
1030	0.00088
1031	0.00087
1032	0.00087
1033	0.00087
1034	0.00087
1035	0.00087
1036	0.00087
1037	0.00087
1038	0.00087
1039	0.00087
1040	0.00087
1041	0.00087
1042	0.00087
1043	0.00087
1044	0.00087
1045	0.00087
1046	0.00087
1047	0.00087
1048	0.00087
1049	0.00086
1050	0.00086
1051	0.00086
1052	0.00086
1053	0.00086
1054	0.00086
1055	0.00086
1056	0.00086
1057	0.00086
1058	0.00086
1059	0.00086
1060	0.00086
1061	0.00086
1062	0.00086
1063	0.00086
1064	0.00086
1065	0.00085
1066	0.00085
1067	0.00085
1068	0.00085
1069	0.00085
1070	0.00085
1071	0.00085
1072	0.00085
1073	0.00085
1074	0.00085
1075	0.00085
1076	0.00085
1077	0.00084
1078	0.00084
1079	0.00084
1080	0.00084
1081	0.00084
1082	0.00084
1083	0.00084
1084	0.00084
1085	0.00084
1086	0.00084
1087	0.00083
1088	0.00083
1089	0.00083
1090	0.00083
1091	0.00083
1092	0.00083
1093	0.00083
1094	0.00083
1095	0.00083
1096	0.00082
1097	0.00082
1098	0.00082
1099	0.00082
1100	0.00082
1101	0.00082
1102	0.00082
1103	0.00082
1104	0.00082
1105	0.00082
1106	0.00082
1107	0.00081
1108	0.00081
1109	0.00081
1110	0.00081
1111	0.00081
1112	0.00081
1113	0.00081
1114	0.00081
1115	0.00081
1116	0.00081
1117	0.00081
1118	0.00081
1119	0.00081
1120	0.00081
1121	0.00080
1122	0.00080
1123	0.00080
1124	0.00080
1125	0.00080
1126	0.00080
1127	0.00080
1128	0.00080
1129	0.00080
1130	0.00080
1131	0.00080
1132	0.00080
1133	0.00080
1134	0.00080
1135	0.00080
1136	0.00080
1137	0.00079
1138	0.00079
1139	0.00079
1140	0.00079
1141	0.00079
1142	0.00079
1143	0.00079
1144	0.00079
1145	0.00079
1146	0.00079
1147	0.00079
1148	0.00078
1149	0.00078
1150	0.00078
1151	0.00078
1152	0.00078
1153	0.00078
1154	0.00078
1155	0.00078
1156	0.00078
1157	0.00078
1158	0.00078
1159	0.00078
1160	0.00078
1161	0.00078
1162	0.00077
1163	0.00077
1164	0.00077
1165	0.00077
1166	0.00077
1167	0.00077
1168	0.00077
1169	0.00077
1170	0.00077
1171	0.00077
1172	0.00077
1173	0.00077
1174	0.00077
1175	0.00077
1176	0.00076
1177	0.00076
1178	0.00076
1179	0.00076
1180	0.00076
1181	0.00076
1182	0.00076
1183	0.00076
1184	0.00076
1185	0.00076
1186	0.00075
1187	0.00075
1188	0.00075
1189	0.00075
1190	0.00075
1191	0.00075
1192	0.00075
1193	0.00075
1194	0.00075
1195	0.00075
1196	0.00075
1197	0.00074
1198	0.00074
1199	0.00074
1200	0.00074
1201	0.00074
1202	0.00074
1203	0.00074
1204	0.00074
1205	0.00074
1206	0.00074
1207	0.00074
1208	0.00074
1209	0.00074
1210	0.00074
1211	0.00073
1212	0.00073
1213	0.00073
1214	0.00073
1215	0.00073
1216	0.00073
1217	0.00073
1218	0.00073
1219	0.00073
1220	0.00073
1221	0.00073
1222	0.00073
1223	0.00073
1224	0.00073
1225	0.00073
1226	0.00073
1227	0.00072
1228	0.00072
1229	0.00072
1230	0.00072
1231	0.00072
1232	0.00072
1233	0.00072
1234	0.00072
1235	0.00072
1236	0.00071
1237	0.00071
1238	0.00071
1239	0.00071
1240	0.00071
1241	0.00071
1242	0.00071
1243	0.00071
1244	0.00071
1245	0.00071
1246	0.00071
1247	0.00071
1248	0.00071
1249	0.00071
1250	0.00071
1251	0.00071
1252	0.00070
1253	0.00070
1254	0.00070
1255	0.00070
1256	0.00070
1257	0.00070
1258	0.00070
1259	0.00070
1260	0.00070
1261	0.00070
1262	0.00070
1263	0.00070
1264	0.00070
1265	0.00070
1266	0.00070
1267	0.00070
1268	0.00070
1269	0.00070
1270	0.00070
1271	0.00070
1272	0.00069
1273	0.00069
1274	0.00069
1275	0.00069
1276	0.00069
1277	0.00069
1278	0.00069
1279	0.00069
1280	0.00069
1281	0.00069
1282	0.00069
1283	0.00069
1284	0.00069
1285	0.00069
1286	0.00069
1287	0.00069
1288	0.00069
1289	0.00068
1290	0.00068
1291	0.00068
1292	0.00068
1293	0.00068
1294	0.00068
1295	0.00068
1296	0.00068
1297	0.00068
1298	0.00068
1299	0.00068
1300	0.00068
1301	0.00068
1302	0.00068
1303	0.00068
1304	0.00068
1305	0.00067
1306	0.00067
1307	0.00067
1308	0.00067
1309	0.00067
1310	0.00067
1311	0.00067
1312	0.00067
1313	0.00067
1314	0.00067
1315	0.00067
1316	0.00067
1317	0.00067
1318	0.00067
1319	0.00067
1320	0.00067
1321	0.00067
1322	0.00067
1323	0.00067
1324	0.00067
1325	0.00067
1326	0.00067
1327	0.00067
1328	0.00067
1329	0.00067
1330	0.00067
1331	0.00067
1332	0.00066
1333	0.00066
1334	0.00066
1335	0.00066
1336	0.00066
1337	0.00066
1338	0.00066
1339	0.00066
1340	0.00066
1341	0.00066
1342	0.00066
1343	0.00066
1344	0.00066
1345	0.00066
1346	0.00066
1347	0.00065
1348	0.00065
1349	0.00065
1350	0.00065
1351	0.00065
1352	0.00065
1353	0.00065
1354	0.00065
1355	0.00065
1356	0.00065
1357	0.00065
1358	0.00065
1359	0.00065
1360	0.00065
1361	0.00065
1362	0.00065
1363	0.00065
1364	0.00064
1365	0.00064
1366	0.00064
1367	0.00064
1368	0.00064
1369	0.00064
1370	0.00064
1371	0.00064
1372	0.00064
1373	0.00064
1374	0.00064
1375	0.00064
1376	0.00063
1377	0.00063
1378	0.00063
1379	0.00063
1380	0.00063
1381	0.00063
1382	0.00063
1383	0.00063
1384	0.00063
1385	0.00063
1386	0.00063
1387	0.00063
1388	0.00063
1389	0.00063
1390	0.00063
1391	0.00062
1392	0.00062
1393	0.00062
1394	0.00062
1395	0.00062
1396	0.00062
1397	0.00062
1398	0.00062
1399	0.00062
1400	0.00062
1401	0.00062
1402	0.00062
1403	0.00062
1404	0.00062
1405	0.00062
1406	0.00062
1407	0.00062
1408	0.00062
1409	0.00062
1410	0.00062
1411	0.00061
1412	0.00061
1413	0.00061
1414	0.00061
1415	0.00061
1416	0.00061
1417	0.00061
1418	0.00061
1419	0.00061
1420	0.00061
1421	0.00061
1422	0.00060
1423	0.00060
1424	0.00060
1425	0.00060
1426	0.00060
1427	0.00060
1428	0.00060
1429	0.00060
1430	0.00060
1431	0.00060
1432	0.00060
1433	0.00060
1434	0.00060
1435	0.00060
1436	0.00060
1437	0.00060
1438	0.00060
1439	0.00060
1440	0.00060
1441	0.00060
1442	0.00060
1443	0.00060
1444	0.00060
1445	0.00060
1446	0.00059
1447	0.00059
1448	0.00059
1449	0.00059
1450	0.00059
1451	0.00059
1452	0.00059
1453	0.00059
1454	0.00059
1455	0.00059
1456	0.00059
1457	0.00059
1458	0.00059
1459	0.00059
1460	0.00059
1461	0.00059
1462	0.00059
1463	0.00059
1464	0.00059
1465	0.00059
1466	0.00059
1467	0.00059
1468	0.00059
1469	0.00059
1470	0.00058
1471	0.00058
1472	0.00058
1473	0.00058
1474	0.00058
1475	0.00058
1476	0.00058
1477	0.00058
1478	0.00058
1479	0.00058
1480	0.00058
1481	0.00058
1482	0.00058
1483	0.00058
1484	0.00058
1485	0.00058
1486	0.00058
1487	0.00058
1488	0.00058
1489	0.00058
1490	0.00058
1491	0.00058
1492	0.00057
1493	0.00057
1494	0.00057
1495	0.00057
1496	0.00057
1497	0.00057
1498	0.00057
1499	0.00057
1500	0.00057
1501	0.00057
1502	0.00057
1503	0.00057
1504	0.00057
1505	0.00057
1506	0.00057
1507	0.00057
1508	0.00057
1509	0.00056
1510	0.00056
1511	0.00056
1512	0.00056
1513	0.00056
1514	0.00056
1515	0.00056
1516	0.00056
1517	0.00056
1518	0.00056
1519	0.00056
1520	0.00056
1521	0.00056
1522	0.00056
1523	0.00056
1524	0.00056
1525	0.00056
1526	0.00056
1527	0.00056
1528	0.00056
1529	0.00056
1530	0.00056
1531	0.00056
1532	0.00056
1533	0.00056
1534	0.00055
1535	0.00055
1536	0.00055
1537	0.00055
1538	0.00055
1539	0.00055
1540	0.00055
1541	0.00055
1542	0.00055
1543	0.00054
1544	0.00054
1545	0.00054
1546	0.00054
1547	0.00054
1548	0.00054
1549	0.00054
1550	0.00054
1551	0.00054
1552	0.00054
1553	0.00054
1554	0.00054
1555	0.00054
1556	0.00054
1557	0.00054
1558	0.00054
1559	0.00054
1560	0.00054
1561	0.00054
1562	0.00054
1563	0.00054
1564	0.00054
1565	0.00054
1566	0.00054
1567	0.00054
1568	0.00054
1569	0.00053
1570	0.00053
1571	0.00053
1572	0.00053
1573	0.00053
1574	0.00053
1575	0.00053
1576	0.00053
1577	0.00053
1578	0.00053
1579	0.00053
1580	0.00053
1581	0.00053
1582	0.00053
1583	0.00053
1584	0.00053
1585	0.00053
1586	0.00053
1587	0.00053
1588	0.00053
1589	0.00053
1590	0.00052
1591	0.00052
1592	0.00052
1593	0.00052
1594	0.00052
1595	0.00052
1596	0.00052
1597	0.00052
1598	0.00052
1599	0.00052
1600	0.00052
1601	0.00052
1602	0.00052
1603	0.00052
1604	0.00052
1605	0.00052
1606	0.00052
1607	0.00052
1608	0.00052
1609	0.00052
1610	0.00052
1611	0.00052
1612	0.00052
1613	0.00051
1614	0.00051
1615	0.00051
1616	0.00051
1617	0.00051
1618	0.00051
1619	0.00051
1620	0.00051
1621	0.00051
1622	0.00051
1623	0.00051
1624	0.00051
1625	0.00051
1626	0.00051
1627	0.00051
1628	0.00051
1629	0.00051
1630	0.00051
1631	0.00051
1632	0.00051
1633	0.00051
1634	0.00051
1635	0.00051
1636	0.00050
1637	0.00050
1638	0.00050
1639	0.00050
1640	0.00050
1641	0.00050
1642	0.00050
1643	0.00050
1644	0.00050
1645	0.00050
1646	0.00050
1647	0.00050
1648	0.00050
1649	0.00050
1650	0.00050
1651	0.00050
1652	0.00050
1653	0.00050
1654	0.00050
1655	0.00050
1656	0.00050
1657	0.00050
1658	0.00050
1659	0.00050
1660	0.00050
1661	0.00050
1662	0.00050
1663	0.00050
1664	0.00050
1665	0.00050
1666	0.00050
1667	0.00050
1668	0.00050
1669	0.00050
1670	0.00050
1671	0.00050
1672	0.00050
1673	0.00050
1674	0.00050
1675	0.00049
1676	0.00049
1677	0.00049
1678	0.00049
1679	0.00049
1680	0.00049
1681	0.00049
1682	0.00049
1683	0.00049
1684	0.00049
1685	0.00049
1686	0.00049
1687	0.00049
1688	0.00049
1689	0.00049
1690	0.00049
1691	0.00049
1692	0.00049
1693	0.00049
1694	0.00049
1695	0.00049
1696	0.00049
1697	0.00049
1698	0.00049
1699	0.00049
1700	0.00049
1701	0.00049
1702	0.00049
1703	0.00049
1704	0.00049
1705	0.00048
1706	0.00048
1707	0.00048
1708	0.00048
1709	0.00048
1710	0.00048
1711	0.00048
1712	0.00048
1713	0.00048
1714	0.00048
1715	0.00048
1716	0.00048
1717	0.00048
1718	0.00048
1719	0.00048
1720	0.00048
1721	0.00048
1722	0.00048
1723	0.00048
1724	0.00048
1725	0.00048
1726	0.00048
1727	0.00048
1728	0.00048
1729	0.00048
1730	0.00048
1731	0.00048
1732	0.00048
1733	0.00048
1734	0.00048
1735	0.00048
1736	0.00048
1737	0.00048
1738	0.00048
1739	0.00047
1740	0.00047
1741	0.00047
1742	0.00047
1743	0.00047
1744	0.00047
1745	0.00047
1746	0.00047
1747	0.00047
1748	0.00047
1749	0.00047
1750	0.00047
1751	0.00047
1752	0.00047
1753	0.00047
1754	0.00047
1755	0.00047
1756	0.00047
1757	0.00047
1758	0.00047
1759	0.00047
1760	0.00047
1761	0.00047
1762	0.00047
1763	0.00046
1764	0.00046
1765	0.00046
1766	0.00046
1767	0.00046
1768	0.00046
1769	0.00046
1770	0.00046
1771	0.00046
1772	0.00046
1773	0.00046
1774	0.00046
1775	0.00046
1776	0.00046
1777	0.00046
1778	0.00046
1779	0.00046
1780	0.00046
1781	0.00046
1782	0.00046
1783	0.00046
1784	0.00046
1785	0.00046
1786	0.00046
1787	0.00046
1788	0.00046
1789	0.00046
1790	0.00046
1791	0.00046
1792	0.00046
1793	0.00046
1794	0.00046
1795	0.00046
1796	0.00046
1797	0.00046
1798	0.00046
1799	0.00045
1800	0.00045
1801	0.00045
1802	0.00045
1803	0.00045
1804	0.00045
1805	0.00045
1806	0.00045
1807	0.00045
1808	0.00045
1809	0.00045
1810	0.00045
1811	0.00045
1812	0.00045
1813	0.00045
1814	0.00045
1815	0.00045
1816	0.00045
1817	0.00045
1818	0.00045
1819	0.00045
1820	0.00045
1821	0.00045
1822	0.00045
1823	0.00045
1824	0.00045
1825	0.00045
1826	0.00045
1827	0.00045
1828	0.00045
1829	0.00045
1830	0.00045
1831	0.00045
1832	0.00045
1833	0.00045
1834	0.00045
1835	0.00045
1836	0.00045
1837	0.00045
1838	0.00045
1839	0.00045
1840	0.00045
1841	0.00044
1842	0.00044
1843	0.00044
1844	0.00044
1845	0.00044
1846	0.00044
1847	0.00044
1848	0.00044
1849	0.00044
1850	0.00044
1851	0.00044
1852	0.00044
1853	0.00044
1854	0.00044
1855	0.00044
1856	0.00044
1857	0.00044
1858	0.00044
1859	0.00044
1860	0.00044
1861	0.00044
1862	0.00044
1863	0.00044
1864	0.00044
1865	0.00044
1866	0.00044
1867	0.00044
1868	0.00044
1869	0.00044
1870	0.00044
1871	0.00044
1872	0.00044
1873	0.00044
1874	0.00044
